1622945280000,2680.10000000,2681.22000000,2677.81000000,2678.30000000,742.50172000,1622945339999,1989683.56744550,784,237.48999000,636348.53776160,0
1622945340000,2678.28000000,2681.14000000,2675.43000000,2679.15000000,542.52456000,1622945399999,1453012.38008040,637,355.28291000,951479.21460500,0
1622945400000,2679.14000000,2680.53000000,2678.49000000,2679.79000000,826.84454000,1622945459999,2214909.12791290,618,188.03334000,503738.07975970,0
1622945460000,2679.79000000,2680.68000000,2676.02000000,2679.64000000,1406.79209000,1622945519999,3768079.73600670,1006,269.08208000,720683.42676900,0
1622945520000,2679.64000000,2685.32000000,2679.64000000,2685.32000000,1024.94558000,1622945579999,2750150.64872600,1115,587.23517000,1575483.61014630,0
1622945580000,2685.32000000,2685.90000000,2682.56000000,2685.07000000,1732.23533000,1622945639999,4650846.09526060,1138,433.89644000,1164798.63420380,0
1622945640000,2685.07000000,2693.02000000,2682.35000000,2691.39000000,2524.10357000,1622945699999,6782437.01201830,2361,1098.40805000,2952540.50684270,0
1622945700000,2691.38000000,2694.74000000,2688.00000000,2688.61000000,1349.12544000,1622945759999,3631223.39252610,1573,709.29430000,1908937.22635810,0
1622945760000,2689.00000000,2689.77000000,2685.11000000,2686.31000000,195.06174000,1622945819999,524080.09097590,844,88.35450000,237373.03607330,0
1622945820000,2686.36000000,2688.33000000,2685.34000000,2686.04000000,361.97883000,1622945879999,972535.86649240,429,226.45346000,608437.20288290,0
1622945880000,2686.05000000,2688.48000000,2683.17000000,2685.42000000,1267.80547000,1622945939999,3404271.14347810,853,599.22386000,1608664.64271700,0
1622945940000,2685.34000000,2688.48000000,2680.19000000,2687.56000000,1058.23878000,1622945999999,2839557.66820450,848,419.27936000,1125178.68454920,0
1622946000000,2687.56000000,2688.00000000,2685.71000000,2687.85000000,155.54295000,1622946059999,417988.37629400,363,88.21551000,237050.80761970,0
1622946060000,2687.84000000,2687.84000000,2684.00000000,2684.93000000,175.80836000,1622946119999,472223.22142350,396,78.56882000,211000.54087590,0
1622946120000,2684.68000000,2684.68000000,2680.43000000,2681.72000000,301.19488000,1622946179999,807935.88876510,561,113.47693000,304345.70315860,0
1622946180000,2681.72000000,2683.56000000,2680.56000000,2680.71000000,200.05569000,1622946239999,536516.15744240,501,76.29278000,204623.89068450,0
1622946240000,2680.72000000,2681.00000000,2674.75000000,2676.22000000,1087.65602000,1622946299999,2912628.68976000,995,351.31328000,940588.75142550,0
